0.01607227325439453,-572.9577951308232,-286.4788975654116,-10.952442268094519,0.022097086533904076,0.04999999999999999,0,0,-0.22999999999999998,-0.22999999999999998,0,-0.73,0,-40.57142857142857,-0.9999999999999999,0,0,-0.12,-0.12,0,0.0,6.080894705409182e-138,3.8005591908807386e-136
0.031219959259033203,-572.9577951308232,-286.4788975654116,-10.952442268094519,0.022097086533904076,0.04999999999999999,0,0,-0.22999999999999998,-0.22999999999999998,0,-0.73,0,-40.57142857142857,-0.9999999999999999,0,0,-0.12,-0.12,0,0.0,6.080894705409182e-138,3.8005591908807386e-136
0.04581308364868164,-572.9577951308232,-286.4788975654116,-10.952442268094519,0.022097086533904076,0.04999999999999999,0,0,-0.22999999999999998,-0.22999999999999998,0,-0.73,0,-40.57142857142857,-0.9999999999999999,0,0,-0.12,-0.12,0,0.0,6.080894705409182e-138,3.8005591908807386e-136
0.06151080131530762,-572.9577951308232,-286.4788975654116,-10.952442268094519,0.022097086533904076,0.04999999999999999,0,0,-0.22999999999999998,-0.22999999999999998,0,-0.73,0,-40.57142857142857,-0.9999999999999999,0,0,-0.12,-0.12,0,0.0,6.080894705409182e-138,3.8005591908807386e-136
0.0754404067993164,-572.9577951308232,-286.4788975654116,-10.952442268094519,0.022097086533904076,0.04999999999999999,0,0,-0.22999999999999998,-0.22999999999999998,0,-0.73,0,-40.57142857142857,-0.9999999999999999,0,0,-0.12,-0.12,0,0.0,6.080894705409182e-138,3.8005591908807386e-136
0.09050798416137695,-572.9577951308232,-286.4788975654116,-10.952442268094519,0.022097086533904076,0.04999999999999999,0,0,-0.22999999999999998,-0.22999999999999998,0,-0.73,0,-40.57142857142857,-0.9999999999999999,0,0,-0.12,-0.12,0,0.0,6.080894705409182e-138,3.8005591908807386e-136
0.10608553886413574,-572.9577951308232,-286.4788975654116,-10.952442268094519,0.022097086533904076,0.04999999999999999,0,0,-0.22999999999999998,-0.22999999999999998,0,-0.73,0,-40.57142857142857,-0.9999999999999999,0,0,-0.12,-0.12,0,0.0,6.080894705409182e-138,3.8005591908807386e-136
0.12160253524780273,-572.9577951308232,-286.4788975654116,-10.952442268094519,0.022097086533904076,0.04999999999999999,0,0,-0.22999999999999998,-0.22999999999999998,0,-0.73,0,-40.57142857142857,-0.9999999999999999,0,0,-0.12,-0.12,0,0.0,6.080894705409182e-138,3.8005591908807386e-136
0.1365649700164795,-572.9577951308232,-286.4788975654116,-10.952442268094519,0.022097086533904076,0.04999999999999999,0,0,-0.22999999999999998,-0.22999999999999998,0,-0.73,0,-40.57142857142857,-0.9999999999999999,0,0,-0.12,-0.12,0,0.0,6.080894705409182e-138,3.8005591908807386e-136
0.15121221542358398,-572.9577951308232,-286.4788975654116,-10.952442268094519,0.022097086533904076,0.04999999999999999,0,0,-0.22999999999999998,-0.22999999999999998,0,-0.73,0,-40.57142857142857,-0.9999999999999999,0,0,-0.12,-0.12,0,0.0,6.080894705409182e-138,3.8005591908807386e-136
